Reliable Sister Cordelia~~|}MK/S11-087S~~|}SR~~|}Blue~~|}Schwarz Character~~|}3~~|}2~~|}10000~~|}2~~|}探偵 (Detective)~~|}スポーツ (Sports)~~|}Soul~~|}SECRET~~|}[A] When this is placed from hand to the Stage or placed to the Stage via CHANGE, you may put the top card in your Clock in the Waiting Room.  [S] [(4) Rest 2 of your Characters] Search your Library for up to 2 ::Detective:: Characters and add them to your hand. Shuffle your Library.
Arsene's Butler Yutaka~~|}MK/S11-088~~|}C~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}2000~~|}1~~|}怪盗 (Phantom Thief)~~|}執事 (Butler)~~|}None~~|}No matter who you rely on, you will not be disappointed~~|}[A] When this is placed from hand to the Stage, choose 1 of your ::Phantom Thief:: Characters. That Character gains +1500 Power for the turn.
Cordelia & Elly~~|}MK/S11-089~~|}C~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}探偵 (Detective)~~|}スポーツ (Sports)~~|}None~~|}Cordelia "Here, Elly. Look forward"~~|}[C] This gains +1000 Power during opponent's turn.
Cordelica Glauca~~|}MK/S11-090~~|}C~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}3000~~|}1~~|}探偵 (Detective)~~|}スポーツ (Sports)~~|}None~~|}Oh, that's where it is. Let's hurry!~~|}-- None --
Lost in Thought Elly~~|}MK/S11-091~~|}C~~|}Blue~~|}Schwarz Character~~|}1~~|}0~~|}1500~~|}1~~|}探偵 (Detective)~~|}本 (Book)~~|}None~~|}If a lot of people look at me... I get embarassed~~|}[S] [Counter] BACKUP 1500, Level 1 [Discard this card from your hand to the Waiting Room]
Phantom Thief Arsene~~|}MK/S11-092~~|}C~~|}Blue~~|}Schwarz Character~~|}1~~|}0~~|}5500~~|}1~~|}怪盗 (Phantom Thief)~~|}仮面 (Mask)~~|}None~~|}Next up is me... Arsene shall test you!~~|}-- None --
Former Great Detective Kobayashi~~|}MK/S11-093~~|}C~~|}Blue~~|}Schwarz Character~~|}1~~|}1~~|}3500~~|}1~~|}探偵 (Detective)~~|}None~~|}Soul~~|}That Toy is the miracle that only you can make happen.~~|}[C] ASSIST All your Level 2 or higher Characters in front of this gain +1000 Power.  [S] [Rest this card] Choose 1 of your ::Detective:: Characters. That card gains +1 Level for the turn.
Former Great Detective Kobayashi~~|}MK/S11-093S~~|}SR~~|}Blue~~|}Schwarz Character~~|}1~~|}1~~|}3500~~|}1~~|}探偵 (Detective)~~|}None~~|}Soul~~|}SECRET~~|}[C] ASSIST All your Level 2 or higher Characters in front of this gain +1000 Power.  [S] [Rest this card] Choose 1 of your ::Detective:: Characters. That card gains +1 Level for the turn.
Shy Girl Elly~~|}MK/S11-094~~|}C~~|}Blue~~|}Schwarz Character~~|}2~~|}2~~|}9000~~|}2~~|}探偵 (Detective)~~|}本 (Book)~~|}Soul~~|}Eh!? Ehhhhhhh!?~~|}-- None --
Repay Kindness with Hatred~~|}MK/S11-095~~|}U~~|}Blue~~|}Schwarz Event~~|}2~~|}2~~|}0~~|}0~~|}None~~|}None~~|}None~~|}Pervert!!! Pervert!!! Cri-mi-nalllll!!!~~|}Choose 1 of your Standing ::Sports:: Characters and Rest it. If you do, choose 1 of your opponent's Front Row Character whose Level is 3 or lower, and put it on the bottom of Library.
Cordelia's Garden~~|}MK/S11-096~~|}U~~|}Blue~~|}Schwarz Event~~|}3~~|}2~~|}0~~|}0~~|}None~~|}None~~|}None~~|}Cordelia "My... Garden..."~~|}Put up to 2 cards from top of your Clock to your Waiting Room. Choose 1 of your Characters, that Character gains +3000 Power for the turn. Send this card to Memory.
Cat-eared Magnifying Glass~~|}MK/S11-097~~|}C~~|}Blue~~|}Schwarz Event~~|}2~~|}2~~|}0~~|}0~~|}None~~|}None~~|}None~~|}Where do Phantom Thieves come from?~~|}Search your Library for up to 2 ::Detective:: Characters, reveal them to your opponent, then add them to your hand. Shuffle your Deck.
Hyper-Sensitive~~|}MK/S11-098~~|}CR~~|}Blue~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}Follow my lead!~~|}[A] When this card is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.
Cordelia's Proposal~~|}MK/S11-099~~|}CC~~|}Blue~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}I...! Teacher....! No! You.... Your....~~|}[A] When this card is placed from hand to the Climax Zone, put the top card of your Library on top of your Stock, and all your Characters gain +1 Soul for the turn.
Black Cat Bookmark~~|}MK/S11-100~~|}CC~~|}Blue~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}Draw~~|}Cute, isn't it?~~|}[C] All your Characters gain +1000 Power and +1 Soul.
Nero, Tomboy~~|}MK/SE11-01~~|}R~~|}Yellow~~|}Schwarz Character~~|}1~~|}0~~|}5000~~|}1~~|}探偵 (Detective)~~|}お菓子 (Sweets)~~|}None~~|}Hey, this way~~~|}[A] [(3)] When this is placed from hand to the Stage, you may pay cost. If so, search your Library for up to 1 Level 1 or lower ::Sweets:: Character and put it in a Slot in the Back Row. Shuffle your Library.
Nero, Eagle-Eyed~~|}MK/SE11-02~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}500~~|}1~~|}探偵 (Detective)~~|}お菓子 (Sweets)~~|}None~~|}I'm certain, it's here~~|}[C] ASSIST All your Characters in front of this gain +500 Power.  [S] [(1)] Choose 1 of your Opponent's Front Row Characters with Cost 0 or lower and return it to the hand.
Nero, Motivated~~|}MK/SE11-03~~|}C~~|}Yellow~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}探偵 (Detective)~~|}お菓子 (Sweets)~~|}Soul~~|}We shall stop G4!~~|}[C] This gains +1000 Power during your turn.
Elly in Santa Suit~~|}MK/SE11-04~~|}R~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}1000~~|}1~~|}探偵 (Detective)~~|}本 (Book)~~|}None~~|}I'm Santa...~~|}[C] All your other Characters with EXPERIENCE gain +500 Power.  [S] [(1) Rest this] Choose 1 card in your Clock and return it to your hand. Choose 1 card in your hand and put it in your Clock.
Saku, Treasure Finding~~|}MK/SE11-05~~|}R~~|}Green~~|}Schwarz Character~~|}1~~|}0~~|}4500~~|}1~~|}警察 (Police)~~|}ヘッドフォン (Headphones)~~|}None~~|}This is an extreme 16-bit toy, gyaa...~~|}[A] ENCORE [Discard a Character card from hand to the Wating Rom]  [A] CHANGE [(2) Put this in the Waiting Room] At the beginning of your Draw Phase, you may pay cost. If so, choose a "Saku, Mischief-Loving Witch" in your Waiting Room and put it in the Slot this was in.
Hirano, Classic Japanese Girl~~|}MK/SE11-06~~|}R~~|}Green~~|}Schwarz Character~~|}1~~|}1~~|}7500~~|}1~~|}警察 (Police)~~|}武器 (Weapon)~~|}None~~|}We have bento boxes here~~|}[A] At the begnning of your Climax Phase, choose 1 of your Standing Characters and Rest it.
Hirano, Stood Up~~|}MK/SE11-07~~|}C~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}1000~~|}1~~|}警察 (Police)~~|}武器 (Weapon)~~|}None~~|}What is Saku-san doing...~~|}[A] BOND/"Saku, Treasure Finding" [Put the top card of your Library in your Clock]
Saku, Good Feeling~~|}MK/SE11-08~~|}C~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}3000~~|}1~~|}警察 (Police)~~|}ヘッドフォン (Headphones)~~|}None~~|}Let's do this with a good feeling~ good feeling~~~|}-- None --
"Machine Gun" Elly~~|}MK/SE11-09~~|}C~~|}Green~~|}Schwarz Character~~|}1~~|}0~~|}4500~~|}1~~|}探偵 (Detective)~~|}本 (Book)~~|}None~~|}Too many~~|}[C] If you have 2 or more other ::Detective:: Characters, thi gains +1000 Power.  [S] [(1) Put the top card of your Library in your Clock] Choose 1 of your Opponent's Front Row Characters. That Character gets -3000 Power for the turn.
Elly, Requsting~~|}MK/SE11-10~~|}C~~|}Green~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}探偵 (Detective)~~|}本 (Book)~~|}Soul~~|}Uh, I have a request for everyone...~~|}[A] When another ::Detective:: Character of yours becomes Reversed while Battling, if "Horror of Coffin" is in the Climax Zone and this is in the Front Row, Rest that Character, and this gains +2500 Power for the turn.
Hirano, Dauntless Smile~~|}MK/SE11-11~~|}C~~|}Green~~|}Schwarz Character~~|}2~~|}1~~|}2500~~|}1~~|}警察 (Police)~~|}水着 (Swimsuit)~~|}Soul~~|}I managed to avoid the vital parts~~|}[S] [Counter] BACKUP 3000, Level 2 [(1) Discard this card from hand to the Waiting Room]
Saku, Mischiev-Loving Witch~~|}MK/SE11-12~~|}C~~|}Green~~|}Schwarz Character~~|}2~~|}2~~|}8500~~|}2~~|}警察 (Police)~~|}ヘッドフォン (Headphones)~~|}Soul~~|}Trick-or-Treat~~~|}[C] EXPERIENCE If the sum of Levels of cards in yorur Level Zone is 3 or higher, this gains +1000 Power.
Horror of Coffin~~|}MK/SE11-13~~|}C~~|}Green~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}Here!~~|}[A] When this is placed from hand to the Climax Zone, put the top card of your Library in your Stock, and all your Characters gain +1 Soul for the turn.
Kokoro, Command Tower of G-4~~|}MK/SE11-14~~|}R~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}500~~|}1~~|}警察 (Police)~~|}仮面 (Mask)~~|}None~~|}Kokoro's brain is running at full speed!~~|}[C] ASSIST All your Characters in front of this gain +500 Power.  [A] CHANGE [(3) Put this in the Waiting Room] At the beginning of your Draw Phase, you may pay cost. If so, choose a "'Protector of Yokohama' Kokoro" in your Waiting Room and put it in the Slot this was in.
Kokoro in Dress~~|}MK/SE11-15~~|}R~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}警察 (Police)~~|}ドレス (Dress)~~|}None~~|}Hold it there, you!~~|}[A] When this is placed from hand to the Stage, this gains +X Power for the turn, where X = 500 times the number of ::Police:: Characters you have.
"Attendence Number G-4" Kokoro~~|}MK/SE11-16~~|}R~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}警察 (Police)~~|}水着 (Swimsuit)~~|}None~~|}Free time starts now!~~|}[A] [(3) Put the top card of your Library in your Clock] When this is placed from hand to the STage, you may pay cost. If so, choose up to 2 ::Police:: Characters in your Waiting Room and return them to the hand.
Tsugiko, Early in the Afternoon~~|}MK/SE11-17~~|}R~~|}Red~~|}Schwarz Character~~|}1~~|}0~~|}5000~~|}1~~|}警察 (Police)~~|}武器 (Weapon)~~|}None~~|}I want to take a seaside vacation next time~~~|}[C] EXPERIENCE If "Tsugiko, Glamor Girl" is in your Level Zone, this gains +1500 Power.
Sheryl in Dress~~|}MK/SE11-18~~|}R~~|}Red~~|}Schwarz Character~~|}2~~|}1~~|}7500~~|}1~~|}探偵 (Detective)~~|}ドレス (Dress)~~|}Soul~~|}Owie, everyone okay?~~|}[C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 5 or more, this gains "[A] When this becomes Reversed, if the Level of the Battle Opponent of this is 2 or lower, you may Reverse that Character".
"Protector of Yokohama" Kokoro~~|}MK/SE11-19~~|}R~~|}Red~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}警察 (Police)~~|}盾 (Shield)~~|}Soul~~|}You all, stand down!~~|}[A] [Discard a "Newest G-Type Shield" from hand to the Waiting Room] At the beginning of your Opponent's Attack Phase, if this is in the Front Row, you may pay cost. If so, all your Characters gain +2000 Power for the turn.
Kokoro, "Policeman" of Justice~~|}MK/SE11-20~~|}R~~|}Red~~|}Schwarz Character~~|}3~~|}2~~|}9500~~|}2~~|}警察 (Police)~~|}仮面 (Mask)~~|}Soul~~|}You did it!~~|}[C] For each other ::Police:: you have, this gains +500 Power.  [A] When this is placed from hand to the Stage, you may put the top card of your Clock in your Waiting Room.
Irene Doala~~|}MK/SE11-21~~|}C~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}500~~|}1~~|}メガネ (Glasses)~~|}バナナ (Banana)~~|}None~~|}You're cute~~|}[A] When this attacks, reveal the top card of your Library. If it's a Climax card, you may choose 1 of your Characters with "Kokoro" (Excluding "KoKoRo, Trance Idol")in the name and put it in Stock. (Put the Revealed card back where it was.)  [A] BOND/"Kokoro, Pestering" [Put the top card of your Library in your Clock]
Sheryl, Cat-Eared Maid~~|}MK/SE11-22~~|}C~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2000~~|}1~~|}探偵 (Detective)~~|}メイド (Maid)~~|}None~~|}Master, welcome home nya~~~|}[A] When another Battling Character of yours becomes Reversed, choose 1 of your ::Detective:: Characters. That Character gains +1000 Power for the turn.
Kokoro, Spoiled Child~~|}MK/SE11-23~~|}C~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}警察 (Police)~~|}仮面 (Mask)~~|}None~~|}So bothersome... Hirano, shut her up~~|}[A] [(1)] When this is placed from hand to the Stage, you may pay cost. If so, choose 1 card in your Level Zone and 1 card in your Waiting Room. Swap them.
Kralis, Princess of Maaro~~|}MK/SE11-24~~|}C~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}王族 (Royalty)~~|}None~~|}None~~|}Renowned Detective Sherlock! No, Renooooooooooooowned Detective Sherlock! There's nothing impossible for you!~~|}[C] All your other ::Detective:: Characters gain ::Dehumidifier::.  [A] [(1)] At the beginning of your Oponent's Attack Phase, you may pay cost. If so, choose 1 of your Characters with "Sheryl" (Milky Holmes Only) in the name and this card, Stand them, and swap their places.
Tsugiko, Edo Girl~~|}MK/SE11-25~~|}C~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}警察 (Police)~~|}武器 (Weapon)~~|}None~~|}Take a break and eat something~~~|}[A] [(2)] When this is placed from the Stage to the Waiting Room, you may pay cost. If so, choose a Character with EXPERIENCE in your Waiting Room and return it to your hand.
"Words of Destruction" Sheryl~~|}MK/SE11-26~~|}C~~|}Red~~|}Schwarz Character~~|}1~~|}0~~|}5000~~|}1~~|}探偵 (Detective)~~|}カメラ (Camera)~~|}None~~|}Ran~ran~ran~~~~|}[A] [(1)] When this becomes Reversed, if "Secrets of Baritsu" is in your Climax Zone, and the Battle Opponent of this is Level 2 or lower, you may pay cost. If so, Reverse that Character.
KoKoRo, Trance Idol~~|}MK/SE11-27~~|}C~~|}Red~~|}Schwarz Character~~|}1~~|}0~~|}5000~~|}1~~|}音楽 (Music)~~|}テレビ (Television)~~|}None~~|}Hey~ Everyone, IQ~~?~~|}[C] When this is on the Stage, this gains ::Police::.  [A] When this attacks, if "Kokoro's Eden" is in the Climax Zone, choose a "Kokoro, 'Policewoman' of Justice" in your Waiting Room and return it to your hand.
Sonia Kurus~~|}MK/SE11-28~~|}C~~|}Red~~|}Schwarz Character~~|}1~~|}1~~|}5000~~|}1~~|}探偵 (Detective)~~|}None~~|}Soul~~|}Sherlock-senpai~~|}[C] ASSIST All your Characters with "Sheryl" (Milky Holmes Only) in the name in front of this gain +1000 Power and ::Gem::.  [A] When this attacks, choose 1 of your other Characters in the Front Row and put it in the Waiting Room.
Kokoro, Pestering~~|}MK/SE11-29~~|}C~~|}Red~~|}Schwarz Character~~|}1~~|}1~~|}7000~~|}1~~|}警察 (Police)~~|}仮面 (Mask)~~|}None~~|}Onee-sama~ Ko-Ko-Ro wants to have banana~~~|}-- None --
Tsugiko, Glamor Girl~~|}MK/SE11-30~~|}C~~|}Red~~|}Schwarz Character~~|}2~~|}2~~|}8500~~|}2~~|}警察 (Police)~~|}水着 (Swimsuit)~~|}Soul~~|}I haven't had a vacation is so long~~~|}[S] [Rest 1 of your ::Police:: Characters] This gains +1000 Power for the turn.
Secrets of Baritsu~~|}MK/SE11-31~~|}C~~|}Red~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}"Baritsu"~~|}[C] All your Characters gain +2 Soul.
Kokoro's Eden~~|}MK/SE11-32~~|}C~~|}Red~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}At the street corner of wandering / the lonely eyes pass by / the world stopped when silence befalls~~|}[A] When this is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.
Newest G-Type Shield~~|}MK/SE11-33~~|}C~~|}Red~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}Salvage~~|}Activate the newest G-Type Shield!!~~|}[C] All your Characters gain +1000 Power and +1 Soul.
Cordelia, Cooking Lecturer~~|}MK/SE11-34~~|}R~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}2000~~|}1~~|}探偵 (Detective)~~|}スポーツ (Sports)~~|}None~~|}Hey, Nero!~~|}[A] When this is placed from hand to the Stage, choose 1 of your other ::Sports:: Characters. That Character gains +2000 Power.
Cordelia, Pressing the Truth~~|}MK/SE11-35~~|}C~~|}Blue~~|}Schwarz Character~~|}1~~|}1~~|}1500~~|}1~~|}探偵 (Detective)~~|}スポーツ (Sports)~~|}Soul~~|}I, Cordelia Glauca, can feel it....~~|}[A] When you use the BACKUP of this, reveal the top card of your Library. If it's a ::Detective:: Character, choose 1 of your Characters. That Character gains +1000 Power for the turn.  [S] [Counter] BACKUP 1500, Level 1 [(1) Discard this card from hand to the Waiting Room]
Cordelia, Combat Type Detective~~|}MK/SE11-36~~|}C~~|}Blue~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}探偵 (Detective)~~|}スポーツ (Sports)~~|}Soul~~|}Don't you run, Arsene......!~~|}[C] During your Opponent's turn, if there are 5 or more cards in your Stock, this gains +2000 Power.
"Flame Toys" Rat~~|}MK/SE09-01~~|}R~~|}Yellow~~|}Schwarz Character~~|}2~~|}1~~|}4500~~|}1~~|}怪盗 (Phantom Thief)~~|}炎 (Flame)~~|}Soul~~|}Eat this too--!!~~|}[C] ASSIST All your Characters in front of this gain +X Power. X = 500 times Level of that Character.  [A] [(4)] When this is placed from hand to the Stage, you may pay cost. If so, choose an Opponent's Front Row Character whose Level is 3 or lower and put it in the Stock.
Nero, Doing Great with Toys~~|}MK/SE09-02~~|}R~~|}Yellow~~|}Schwarz Character~~|}2~~|}2~~|}8000~~|}2~~|}探偵 (Detective)~~|}お菓子 (Sweets)~~|}Soul~~|}Move, let me do this!~~|}[C] If you have 2 or more other ::Detective:: Characters, this gains "[A] ENCORE [Discard a Character card from hand to the Waiting Room".  [A] [(1)] When "Flying Nero" is placed in your Climax Zone, you may pay cost. If so, this gains "[C] When this attacks, you may instead choose a Character in your Opponent's Back Row and have this Front Attack the chosen Character." for the turn.
Mary & Kate~~|}MK/SE09-03~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}1500~~|}1~~|}怪盗 (Phantom Thief)~~|}愛 (Love)~~|}None~~|}Mary: "One Heart!" Kate: "Two Bodies!" "Mary & Kate!"~~|}[A] When this is placed from hand to the Stage, look at the top 2 cards of your Opponent's Library and put the back in any order.  [A] [Discard a ::Sweets:: Character from hand to the Waiting Room] When this is placed from hand to the Stage, you may pay cost. If so, this gains +4000 Power for the turn.
Stone River, Treasure Robber~~|}MK/SE09-04~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}2000~~|}1~~|}怪盗 (Phantom Thief)~~|}武器 (Weapon)~~|}None~~|}This is the diamond of national treasure, "Southern Star"...! Beautiful~~|}[C] For each other of your ::Phantom Thief:: Characters, this gains +500 Power.
Rat, Rebelling~~|}MK/SE09-05~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}怪盗 (Phantom Thief)~~|}炎 (Flame)~~|}None~~|}You two are mean, let me join~~|}[A] [(1) Discard a card from hand to the Waiting Room] When this is placed from the Stage to the Waiting Room, you may pay cost. If so, search your Library for up to 1 ::Phantom Thief:: Character, reveal it, and put it in your hand. Shuffle your Library.
Twenty & Twenty~~|}MK/SE09-06~~|}C~~|}Yellow~~|}Schwarz Character~~|}1~~|}0~~|}3000~~|}1~~|}怪盗 (Phantom Thief)~~|}ナルシスト (Narcisscist)~~|}None~~|}Ahh...! I don't want to remember it, or maybe not~~|}[A] BOND'"Self-Loving" Twenty' [(1)]  [A] CHANGE [(1) Put this in the Waiting Room] At the beginning of your Draw Phase, you may pay cost. If so, choose an "Arsene, Bewitching Gaze" in your Waiting Room and put it in the Slot this was in.
"Oxidized Silver" Stone River~~|}MK/SE09-07~~|}C~~|}Yellow~~|}Schwarz Character~~|}1~~|}1~~|}6000~~|}1~~|}怪盗 (Phantom Thief)~~|}武器 (Weapon)~~|}None~~|}Such a huge Toy, superhuman-strengthed girl!~~|}[A] [Put a card from your hand in Clock] When this is placed from hand to the Stage, you may pay cost. If so, this gains +2500 Power for the turn, and Opponent may not use BACKUP from hand for the turn.  [A] ENCORE [Discard a Character card from had to the Waiting Room]
Nero, Tanned Skin~~|}MK/SE09-08~~|}C~~|}Yellow~~|}Schwarz Character~~|}1~~|}2~~|}6000~~|}2~~|}探偵 (Detective)~~|}お菓子 (Sweets)~~|}Soul~~|}Let's go monster hunting!~~|}[A] ENCORE [Put the top card of your Library in Clock]
"Self-Loving" Twenty~~|}MK/SE09-09~~|}C~~|}Yellow~~|}Schwarz Character~~|}2~~|}2~~|}8000~~|}2~~|}怪盗 (Phantom Thief)~~|}ナルシスト (Narcisscist)~~|}Soul~~|}Let this beautiful me join the fray~~|}[C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 3 or more, this gains +1000 Power.  [A] ENCORE [(1) Put 1 of your "Twenty & Twenty" from Stage to the bottom of your Library]
Flying Nero~~|}MK/SE09-10~~|}C~~|}Yellow~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}Bye-bye!~~|}[A] When this is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.
Elly, Trembling~~|}MK/SE09-11~~|}R~~|}Green~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}探偵 (Detective)~~|}本 (Book)~~|}Soul~~|}N... No...!~~|}[S] [(1)] Choose 1 of your ::Detective:: Characters. That Character gains +1500 Power for the turn.
Elly, Embarrassing Swimsuit~~|}MK/SE09-12~~|}C~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}探偵 (Detective)~~|}本 (Book)~~|}None~~|}It's... cold...~~|}[C] If there are 5 or more cards in your Stock, all your other ::Book:: Characters gain +500 Power.
Sheryl in June~~|}MK/SE09-13~~|}R~~|}Red~~|}Schwarz Character~~|}1~~|}0~~|}5000~~|}1~~|}探偵 (Detective)~~|}カメラ (Camera)~~|}None~~|}Humidity 100&#37;-!~~|}[S] [Rest 2 of your ::Detective:: Characters] Choose 1 of your Characters. That Character gains +1500 Power for the turn.
Sheryl, Petit Body~~|}MK/SE09-14~~|}C~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}探偵 (Detective)~~|}水着 (Swimsuit)~~|}None~~|}There, there~~|}[C] All your other ::Detective:: Characters gain "[A] ENCORE [(2)]"  [A] When this attacks, Rest all of your other Standing Characters.
Henriette in Yukata~~|}MK/SE09-15~~|}R~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}1500~~|}1~~|}探偵 (Detective)~~|}和服 (Yukata)~~|}None~~|}The festival has begun~~|}[C] This gains ::Phantom Thief:: while on the Stage.  [C] All your other ::Phantom Thief:: gains +500 Power.  [S] [(1)] Choose 1 of your ::Detective:: Characters. That Character gains +1000 Power for the turn.
Henriette, Carelessly Overslept~~|}MK/SE09-16~~|}R~~|}Blue~~|}Schwarz Character~~|}1~~|}0~~|}4500~~|}1~~|}探偵 (Detective)~~|}生徒会 (Student Council)~~|}None~~|}Ah, ah, I'm going to be late~~|}[C] This gains ::Phantom Thief:: while on the Stage.  [C] EXPERIENCE If the sum of Levels of cards in your Level Zone is 2 or higher, this gains +1000 Power.  [A] ENCORE [Discard a Character card from hand to the Waiting Room]
Arsene, Seeking Good Rivals~~|}MK/SE09-17~~|}R~~|}Blue~~|}Schwarz Character~~|}1~~|}1~~|}2000~~|}1~~|}怪盗 (Phantom Thief)~~|}仮面 (Mask)~~|}Soul~~|}Those who are strong have strong enemies...!~~|}[A] When you use the BACKUP of this, choose 1 of your ::Phantom Thief:: Characters. That Character gains +1000 Power for the turn.  [S] [Counter] BACKUP 1500, Level 1 [(1) Discard this card from hand to the Waiting Room]
Cordelia, Tragic Heroine?~~|}MK/SE09-18~~|}R~~|}Blue~~|}Schwarz Character~~|}1~~|}1~~|}4000~~|}1~~|}探偵 (Detective)~~|}スポーツ (Sports)~~|}Soul~~|}I stole the bread~~|}[A] [(1) Put a "I Did It" from hand in your Clock] When another of your ::Animal:: or ::Detective:: Characters becomes Reversed in battle, you may pay cost. If so, Rest that Character, draw up to 2 cards, and this doesn't Stand during your next Stand Phase.  [S] [Rest this] Choose 1 of your ::Detective:: Characters. That Character gains +2000 Power for the turn.
Arsene, Charming Phantom Thief~~|}MK/SE09-19~~|}R~~|}Blue~~|}Schwarz Character~~|}3~~|}2~~|}9500~~|}2~~|}怪盗 (Phantom Thief)~~|}仮面 (Mask)~~|}Soul~~|}If you want to call yourself a phantom thief, fight with your beauty and intelligence instead of strength~~|}[C] If you have 4 or more Characters with either ::Phantom Thief:: or "Henriette" in the name, this gets -1 Level in your hand.  [C] This gains +1000 Power during your Opponent's turn.  [A] When this attacks, if "Decisive Battle! Phantom Thief VS Detective" is in your Climax Zone, put the top card of your Clock in your Waiting Room, and this gains +1500 Power until the end of your Opponent's next turn.
Cordelia, Cute Swimsuit~~|}MK/SE09-20~~|}C~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}探偵 (Detective)~~|}水着 (Swimsuit)~~|}None~~|}I got tired from swimming~~|}[S] [(1)] Draw a card, then discard a card from your hand to the Waiting Room.
Arsene, Provoking Gaze~~|}MK/SE09-21~~|}C~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}3000~~|}1~~|}怪盗 (Phantom Thief)~~|}仮面 (Mask)~~|}None~~|}If it's beatable... beat it!~~|}-- None --
Henriette, Poyoyon's Girl~~|}MK/SE09-22~~|}C~~|}Blue~~|}Schwarz Character~~|}0~~|}0~~|}3000~~|}1~~|}探偵 (Detective)~~|}生徒会 (Student Council)~~|}None~~|}This is... Sherlock's...?~~|}[C] This gains ::Phantom Thief:: while on the Stage.  [C] Character opposite this gains +1 Soul.  [A] During the battle involving this, if the damage you are dealt is canceled, this gains +3000 Power for the turn.
Arsene, Bewitching Gaze~~|}MK/SE09-23~~|}C~~|}Blue~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}怪盗 (Phantom Thief)~~|}仮面 (Mask)~~|}Soul~~|}Here I go, Bewitching Toys!~~|}[A] When "Bewitching Toys" is placed in your Climax Zone, if this is in the Front Row, this gains +3000 Power for the turn.  [A] When "Bewitching Toys" is placed in your Climax Zone, if this is in the Front Row, you may return all cards in your Opponent's Waiting Room to their Library. If so, your Opponent shuffles that Library.
Mysterious Shadow~~|}MK/SE09-24~~|}C~~|}Blue~~|}Schwarz Event~~|}1~~|}1~~|}0~~|}0~~|}None~~|}None~~|}None~~|}Arsene: "Tonight's target is a big one"~~|}[Counter] Search your Library for up to 1 ::Phantom Thief:: Character, reveal it, and put it in your hand. Shuffle your Library.
